,station_name,latitude,longitude
151,TANJONG PAGAR MRT STATION,1.27644796791678,103.845656003885
152,BUONA VISTA MRT STATION,1.30629814162477,103.790930065154
153,COMPASSVALE LRT STATION,1.39432752151004,103.9006164696
154,COMPASSVALE LRT STATION,1.39453417229989,103.900706597553
155,PUNGGOL POINT LRT STATION,1.41666406794097,103.906693304924
156,PUNGGOL POINT LRT STATION,1.41691476791429,103.906817792333
157,NIBONG LRT STATION,1.4117727733571,103.900073808053
158,NIBONG LRT STATION,1.4119103237023,103.900531554207
159,SUMANG LRT STATION,1.40836843102047,103.898335680078
160,SUMANG LRT STATION,1.40848790183837,103.898757123956
161,DOWNTOWN MRT STATION,1.27952791063231,103.852478046399
162,DOWNTOWN MRT STATION,1.27960131828225,103.85290812847
163,DOWNTOWN MRT STATION,1.27944436839161,103.853152091961
164,DOWNTOWN MRT STATION,1.27917604078089,103.853013759131
165,TELOK AYER MRT STATION,1.28225066426407,103.848841656061
166,FARRER PARK MRT STATION,1.3117658772962,103.855806657255
167,FARRER PARK MRT STATION,1.31188350806091,103.856098852115
168,BOON KENG MRT STATION,1.31791481647231,103.860706833288
169,POTONG PASIR MRT STATION,1.33280135224287,103.868966444703
170,NICOLL HIGHWAY MRT STATION,1.29966075968377,103.864151747702
171,BOTANIC GARDENS MRT STATION,1.32253463294936,103.814976905734
172,FARRER ROAD MRT STATION,1.31749372589551,103.807965230708
173,FARRER ROAD MRT STATION,1.31755201617223,103.807389234558
174,HOLLAND VILLAGE MRT STATION,1.31071120133272,103.795753770113
175,HOLLAND VILLAGE MRT STATION,1.31122026577719,103.796139102483
176,BAYFRONT MRT STATION,1.28283490868894,103.859596872187
177,BAYFRONT MRT STATION,1.28270522470828,103.859759180227
178,BEAUTY WORLD MRT STATION,1.34158221454984,103.775450679441
179,BISHAN MRT STATION,1.35105321993329,103.850201081965
180,BISHAN MRT STATION,1.35057959871202,103.848304991722
181,BOON KENG MRT STATION,1.32010687599131,103.861502357069
182,SENGKANG MRT STATION,1.39237084363153,103.89570545661
183,SENGKANG MRT STATION,1.39179563766207,103.895636894365
184,SENGKANG MRT STATION,1.39182911971822,103.895405720754
185,SENGKANG MRT STATION,1.39088158609449,103.895209399885
186,PUNGGOL MRT STATION,1.40533957622685,103.902305996656
187,PUNGGOL LRT STATION,1.40443833617806,103.901798524363
188,PUNGGOL MRT STATION,1.40518624176365,103.902598196988
189,PUNGGOL LRT STATION,1.40430062572978,103.902115639183
190,BUANGKOK MRT STATION,1.38264972282021,103.893463152237
191,YISHUN MRT STATION,1.42911681431371,103.835090842713
192,TAI SENG MRT STATION,1.33462087723075,103.888214067772
193,BARTLEY MRT STATION,1.34350106152933,103.878908693925
194,BARTLEY MRT STATION,1.34224874921609,103.880255893265
195,SERANGOON MRT STATION,1.34972769951436,103.873546495734
196,SERANGOON MRT STATION,1.349481680255,103.873957395391
197,SERANGOON MRT STATION,1.3499015921065,103.874321946576
198,SERANGOON MRT STATION,1.35059510442143,103.873694014498
199,SERANGOON MRT STATION,1.35094827793695,103.871449340349
200,LORONG CHUAN MRT STATION,1.35173853791277,103.862918299956
201,LORONG CHUAN MRT STATION,1.35143910357514,103.864933673465
202,MARYMOUNT MRT STATION,1.34786607217308,103.840058918077
203,MARYMOUNT MRT STATION,1.34898038642137,103.839087956801
204,DHOBY GHAUT MRT STATION,1.29964924216132,103.844747857191
205,CALDECOTT MRT STATION,1.33710531669564,103.839406731225
206,EXPO MRT STATION,1.33532172433891,103.961942958226
207,EXPO MRT STATION,1.33525294423695,103.962075287596
208,ADMIRALTY MRT STATION,1.44015239674676,103.800533463258
209,ADMIRALTY MRT STATION,1.4405333880723,103.801364534451
210,ANG MO KIO MRT STATION,1.3694405305965,103.849343273705
211,BAYFRONT MRT STATION,1.28096742397164,103.85873192474
212,BAYFRONT MRT STATION,1.28110463709187,103.858441003652
213,BAYFRONT MRT STATION,1.28283435447098,103.859493846611
214,TAMPINES MRT STATION,1.35353908166709,103.945089563334
215,HOUGANG MRT STATION,1.37214183483289,103.891975029135
216,HOUGANG MRT STATION,1.37020857826092,103.892445723159
217,KOVAN MRT STATION,1.36020562306327,103.884721732122
218,KOVAN MRT STATION,1.36002801014446,103.885450578
219,KOVAN MRT STATION,1.35970758870125,103.884307428636
220,EUNOS MRT STATION,1.31951727489935,103.902894137842
221,EUNOS MRT STATION,1.3195625452698,103.902582077618
222,KEMBANGAN MRT STATION,1.32115210805545,103.912899288746
223,KEMBANGAN MRT STATION,1.32092376028202,103.912941079407
224,BEDOK MRT STATION,1.32356863615635,103.929157143095
225,BEDOK MRT STATION,1.32426834276114,103.929673089995
226,ANG MO KIO MRT STATION,1.36968532219972,103.849596100655
227,ANG MO KIO MRT STATION,1.3694647065051,103.849939000741
228,BISHAN MRT STATION,1.35106443927374,103.84831225598
229,BISHAN MRT STATION,1.35103483777104,103.848432923875
230,BISHAN MRT STATION,1.35058491153989,103.848209281294
231,BRADDELL MRT STATION,1.34067216394317,103.847440830591
232,BRADDELL MRT STATION,1.34074431901447,103.846406497231
233,BRADDELL MRT STATION,1.34106899206951,103.846429540721
234,TOA PAYOH MRT STATION,1.33231553664677,103.847577567476
235,TOA PAYOH MRT STATION,1.33299410183748,103.847319773632
236,NOVENA MRT STATION,1.31989588603478,103.843339733476
237,NOVENA MRT STATION,1.32109486830236,103.844389333871
238,TOA PAYOH MRT STATION,1.33327874598633,103.846517406156
239,WOODLEIGH MRT STATION,1.3398672199419,103.871053804158
240,WOODLEIGH MRT STATION,1.33851065441145,103.870940604568
241,WOODLEIGH MRT STATION,1.33858314946013,103.870508468145
242,BOON KENG MRT STATION,1.31923519599748,103.861903675519
243,POTONG PASIR MRT STATION,1.33106671097983,103.868703893188
244,POTONG PASIR MRT STATION,1.33114814073399,103.869333239363
245,SOMERSET MRT STATION,1.3000284884874,103.838399326576
246,ONE-NORTH MRT STATION,1.29971469760634,103.787565456204
247,BRAS BASAH MRT STATION,1.29604621307724,103.850474275507
248,BRAS BASAH MRT STATION,1.29685892177104,103.851327253386
249,BRAS BASAH MRT STATION,1.29701443296395,103.850249852705
250,BRAS BASAH MRT STATION,1.29755148518356,103.85015752098
251,BRAS BASAH MRT STATION,1.29753545171709,103.850423192511
252,ESPLANADE MRT STATION,1.29337054827687,103.856305554739
253,BUKIT BATOK MRT STATION,1.34952006073274,103.749766564931
254,CHINATOWN MRT STATION,1.28540645998668,103.843476210528
255,BUKIT BATOK MRT STATION,1.34840537590496,103.749118394189
